Band,Genre,Subgenre,Song Title,Lyrics
Haken,Metal,Progressive Metal,Falling Back to Earth,"[Part I: Rise][Verse 1]Save me now, set me free (If you could only show me how)Show me how to live my dream (Living the dream I will die)Aiming high, shooting low (You won't be laughing when I'm)To raise the bar, or take the fall? (Climbing the mountain)(Ah, ah-ah!)[Verse 2]Someone rescue me; help me, please!Against all odds, I long to be free (Ah, ah-ah)Will no one listen to my plea? (Ah, ah-ah)The sky is falling in on me![Verse 3](Save me now, set me free, show me how, live a dream)Intervention now(Aiming high, shooting low, raise the bar, take the fall)I'll defeat(Rescue me, help me please, how I long to be free)All the people who(Intervene, I'll defeat all those who stepped on me)Stepped on me(Ah, ah-ah!)[Pre-Chorus 2](Ah, ah-ah) You have been standing in my way(Ah, ah-ah) You won't believe it when I'm[Chorus 1]Soaring through the sky (Soaring through the sky)Free from your burdenSay your last goodbyes (Say your last goodbyes)I won't be back again[Guitar Solo][Verse 4]When my name becomes tomorrow's newsOn top of the mountain, I cannot be movedI scale the summit like an unstoppable forceWith iron wings I will prove my worth to you all[Pre-Chorus 2](Ah, ah-ah) I will be dancing on your grave(Ah, ah-ah) You won't be laughing when I'm[Chorus 2]Soaring through the sky (Soaring through the sky)Free from your burdenSay your last goodbyes (Say your last goodbyes)I won't be back againToo close to the flame (Too close to the flame)Ambition has burned meWith my wings ablaze (With my wings ablaze)I'm falling back to earth[Part II: Fall][Bridge](Ha-ah, ha-ah)(Ha-ah, ha-ah)(Ha-ah) Now that my feathers are broken(Ha-ah) Crestfallen, my head is bowed(Ha-ah) Splashing down into the ocean(Ha-ah) Something seems different now (Ooh, ooh-ooh)(Ha-ah) The world I once knew has eroded(Ha-ah) Humanity's fossilized(Ha-ah) The beasts have become the new masters(Ha-ah) Is reality compromised?(Ooh, ooh-ooh)(Ooh, ooh-ooh, ooh-ooh-ooh)(Ha-ah) Advanced technological breakthroughs(Ha-ah) And superior firepower(Ha-ah) The frontiers of war and resistance(Ha-ah) Seem abstract and vacant now(Ha-ah) For countless years I have been longing(Ha-ah) To apologize, apologize(Ha-ah) A world without end is upon us(Ha-ah) But time is in short supply[Instrumental Break][Chorus]Soaring through the sky (Soaring through the sky)Free from your burdenSay your last goodbyes (Say your last goodbyes)I won't be back againToo close to the flame (Too close to the flame)Ambition has burned meWith my wings ablaze (With my wings ablaze)I'm falling back to earth[Outro]"
Haken,Metal,Progressive Metal,The Good Doctor,"[Verse 1]Calling Dr. Rex to Cell block 2The nurses cry20 inmates scream in their beds, but oneOne is silentAn unusual case this one deludedPsychotic then catatonicThe good doctor looks him up and down and smilesIt's time for a game[Chorus]Electricity is the prescription he needsBring him back to societyElectricity is the cure that he really needsBring an empire to its knees[Verse 2]Inside his mind, sparks flyVague memories of a caved in broken lifeInside his mind, sparks flyVague memories of a caved in broken life[Chorus]Electricity is the prescription he needsBring him back to societyElectricity is the cure that he really needsBring an empire to it's knees[Bridge]Make sure his arms are boundAnd all his pills go downMake all his secrets drownRender his mind unsound[Verse 2]Inside his mind, sparks flyVague memories of a caved in broken lifeInside his mind (Inside his mind), sparks fly (Sparks fly)Vague memories of a caved in broken life[Chorus]Electricity is the prescription he needsBring him back to societyElectricity is the cure that he really needsBrings an empire to its knees"
Haken,Metal,Progressive Metal,Visions,"[Intro](spoken)""What is life? An illusion, a shadow, a story. And the greatest good is little enough, for all life is a dream, and dreams themselves are only dreams.""[Instrumental Break](spoken)""We all have some experience of a feeling, that comes over us occasionally, of what we are saying and doing having been said and done before, in a remote time - of our having been surrounded, dim ages ago, by the same faces, objects and circumstances - of our knowing perfectly what will be said next, as if we suddenly remembered it.""[Verse 1]Oh, spirits of the nightCommunicate with meTheir visions of a futureOf what is yet to be[Pre-Chorus]As I see the way I dieAnd I try to change itI am running short of timeI'll just sit here waiting[Chorus A]'Til the moment comes aroundLike I've been here once beforeAnd I'm questioning the truthNo escaping déjà vu[Interlude] (spoken)""There is a drowsy state, between sleeping and waking, when you dream more in five minutes with your eyes half open, and yourself half conscious of everything that is passing around you, than you would in five nights with your eyes fast closed, and your senses wrapt in perfect unconsciousness.""""Dreams are real, while they last. Can we say more of life?""[Verse 2]If I could harness this powerAssume absolute controlOf my visions from a futureNo one will ever know[Pre-Chorus]That I've seen the day you dieAnd I tried to change itYou are running short of timeYou'll just sit there waiting[Chorus A]'Til the moment comes aroundLike you've been there once beforeAnd you're questioning the truthNo escaping déjà vu'Til the moment comes aroundLike you've been there once beforeAnd there's nothing left to loseNo escaping déjà vu[Instrumental Break][Bridge 1]Faces becomeStrangely familiarStumbling uponTraces of my visionsNow I see a shadow of a man, in my silhouette he standsThe wisdom of my premonition comes to life!I was just a kid back then, but now I'm back to take revenge!I sternly look my killer in the eyeI'm out for satisfaction, when I'm suddenly distractedBy the silent cries that echo in the streetsMy finger pulls the trigger, with my whole life left to figureIf the boy I accidentally killed was meVoices becomeStrangely deceivingGravity's pullHas zero effect on me[Instrumental Break][Chorus B]Now the moment's finally hereAnd it feels just like beforeOnly now I face the truthI will have to wait no more[Bridge 2]Will this never end?I've been through enoughThis is the part where I wake upWith blood on my handsTraveling back to where it all beganAs for the boyIt pleased me to knowThat he'll just wake up nine years oldAlone and afraidHe'll live for the day this moment comes around again[Guitar Solo][Chorus B]Now the moment's finally hereAnd it feels just like beforeEven now I know the truthI accept my fate no more[Bridge 3]I bet you don't remember meI guess you won't forget the only way to goWhen there is nowhere left to roamI bet you don't remember meI guess you won't forget the only way to goWhen there is nowhere left to roam (Ha-ha!)I bet you don't remember meI guess you won't forget the only way to goWhen there is nowhere left to roam (Ah!)I bet you don't remember meI guess you won't forget the only way to goWhen there is nowhere left to roamI bet you don't remember me(Scenes from someone else's lifetime)From the beginning, I never dreamt I was the killerI guess you won't forget the only way to go(Flash like bright lights before my eyes)When there is nowhere left to roamI bet you don't remember me(Scenes from someone else's lifetime)From the beginning, I never dreamt I was the killerI guess you won't forget the only way to go(Flash like bright lights before my eyes)When there is nowhere left to roamOver the edgeI bet you don't remember me(Scenes from someone else's lifetime)From the beginning, I never dreamt I was the killerI guess you won't forget the only way to go(Flash like bright lights before my eyes)When there is nowhere left to roamFalling in and out of timeI bet you don't remember me(Scenes from someone else's lifetime)From the beginning, I never dreamt I was the killerI guess you won't forget the only way to go(Flash like bright lights in my eyes)When there is nowhere left to roam[Chorus C]Yeah, the moment passed us byAnd it felt just like beforeAs I leave this world behindI know I'll come back for more[Instrumental Outro]"
Haken,Metal,Progressive Metal,Prosthetic,"[Verse 1]Sleep-deprived, another chalk line marks the wallsForm restored, unbrokenAltered bloodwork awakeningTame the storm, electric prosthetic parts, they can't contain themWhy incite the trauma?Magnetic north, on the borderline[Chorus]I don't wanna talk about it anymoreSo sick of these questions, I've heard them beforeI don't know what it is you want to hearThe more I stare, the less becomes clear[Post-Chorus]Eye for an eye, life for a life[Verse 2]Fight or flight, Nil by mouthMorphine fuels my apathyI've become the RorschachCould you forget the unremembered?[Instrumental Bridge 1][Chorus]I don't wanna talk about it anymoreSo sick of these questions, I've heard them beforeI don't know what it is you want to hearThe more I stare, the less becomes clear[Instrumental Bridge 2][Chorus]I don't wanna talk about it anymoreSo sick of these questions, I've heard them beforeI don't know what it is you want to hearThe more I stare, the less becomes clearI don't wanna talk about it anymoreSo sick of these questions, I've heard them all beforeI don't know what it is you want to hearThe more I stare, the less becomes clear[Post-Chorus]Eye for an eye, life for a-"
Nirvana,Rock,Alternative Rock,Smells Like Teen Spirit,"[Verse 1]Load up on guns, bring your friendsIt's fun to lose and to pretendShe's over-bored and self-assuredOh no, I know a dirty word[Pre-Chorus]Hello, hello, hello, how lowHello, hello, hello, how lowHello, hello, hello, how lowHello, hello, hello[Chorus]With the lights out, it's less dangerousHere we are now, entertain usI feel stupid and contagiousHere we are now, entertain usA mulatto, an albinoA mosquito, my libido[Post-Chorus]Yeah, hey, yay[Verse 2]I'm worse at what I do bestAnd for this gift, I feel blessedOur little group has always beenAnd always will until the end[Pre-Chorus]Hello, hello, hello, how lowHello, hello, hello, how lowHello, hello, hello, how lowHello, hello, hello[Chorus]With the lights out, it's less dangerousHere we are now, entertain usI feel stupid and contagiousHere we are now, entertain usA mulatto, an albinoA mosquito, my libido[Post-Chorus]Yeah, hey, yay[Guitar Solo][Verse 3]And I forget just why I tasteOh yeah, I guess it makes me smileI found it hard, it's hard to findOh well, whatever, never mind[Pre-Chorus]Hello, hello, hello, how lowHello, hello, hello, how lowHello, hello, hello, how lowHello, hello, hello[Chorus]With the lights out, it's less dangerousHere we are now, entertain usI feel stupid and contagiousHere we are now, entertain usA mulatto, an albinoA mosquito, my libido[Outro]A denial, a denialA denial, a denialA denial, a denialA denial, a denialA denial"
Nirvana,Rock,Alternative Rock,Come as You Are,"[Verse 1]Come as you are, as you wereAs I want you to beAs a friend, as a friendAs an old enemyTake your time, hurry upChoice is yours, don't be lateTake a rest as a friendAs an old memoria[Refrain]MemoriaMemoriaMemoria[Verse 2]Come doused in mud, soaked in bleachAs I want you to beAs a trend, as a friendAs an old memoria[Refrain]MemoriaMemoriaMemoria[Chorus]And I swear that I don't have a gunNo, I don't have a gunNo, I don't have a gun[Guitar Solo][Refrain]'RiaMemoriaMemoriaMemoria (No, I don't have a gun)[Chorus]Well, I swear that I don't have a gunNo, I don't have a gunNo, I don't have a gunNo, I don't have a gunNo, I don't have a gun[Outro](Memoria)(Memoria)"
Nirvana,Rock,Alternative Rock,Heart-Shaped Box,"[Verse 1]She eyes me like a Pisces when I am weakI've been locked inside your heart-shaped box for weeksI've been drawn into your magnet tar pit trapI wish I could eat your cancer when you turn black[Chorus]Hey! Wait! I got a new complaintForever in debt to your priceless adviceHey! Wait! I got a new complaintForever in debt to your priceless adviceHey! Wait! I got a new complaintForever in debt to your priceless adviceYour advice[Verse 2]Meat-eating orchids forgive no one just yetCut myself on angel hair and baby's breathBroken hymen of 'Your Highness', I'm left blackThrow down your umbilical noose so I can climb right back[Chorus]Hey! Wait! I got a new complaintForever in debt to your priceless adviceHey! Wait! I got a new complaintForever in debt to your priceless adviceHey! Wait! I got a new complaintForever in debt to your priceless adviceYour advice[Guitar Solo][Verse 3]She eyes me like a Pisces when I am weakI've been locked inside your heart-shaped box for weeksI've been drawn into your magnet tar pit trapI wish I could eat your cancer when you turn black[Chorus]Hey! Wait! I got a new complaintForever in debt to your priceless adviceHey! Wait! I got a new complaintForever in debt to your priceless adviceHey! Wait! I got a new complaintForever in debt to your priceless adviceYour adviceYour adviceYour advice"
Nirvana,Rock,Alternative Rock,Lithium,"[Verse 1]I'm so happy, 'cause today I found my friendsThey're in my headI'm so ugly, that's okay, 'cause so are youBroke our mirrorsSunday mornin' is every day for all I careAnd I'm not scaredLight my candles in a daze 'cause I've found God[Chorus]Yeah, yeahYeah, yeahYeah, yeahYeah, yeahYeah, yeahYeah, yeah, yeah[Verse 2]I'm so lonely, that's okay, I shaved my headAnd I'm not sadAnd just maybe, I'm to blame for all I've heardBut I'm not sureI'm so excited, I can't wait to meet you thereAnd I don't careI'm so horny, that's okay, my will is good[Chorus]Yeah, yeahYeah, yeahYeah, yeahYeah, yeahYeah, yeahYeah, yeah, yeah![Bridge]I like it, I'm not gonna crackI miss you, I'm not gonna crackI love you, I'm not gonna crackI killed you, I'm not gonna crackI like it, I'm not gonna crackI miss you, I'm not gonna crackI love you, I'm not gonna crackI killed you, I'm not gonna crack[Bass Solo][Verse 1]I'm so happy, 'cause today I found my friendsThey're in my headI'm so ugly, that's okay, 'cause so are youBroke our mirrorsSunday mornin' is every day for all I careAnd I'm not scaredLight my candles in a daze 'cause I've found God[Chorus]Yeah, yeahYeah, yeahYeah, yeahYeah, yeahYeah, yeahYeah, yeah, yeah![Outro]I like it, I'm not gonna crackI miss you, I'm not gonna crackI love you, I'm not gonna crackI killed you, I'm not gonna crackI like it, I'm not gonna crackI miss you, I'm not gonna crackI love you, I'm not gonna crackI killed you, I'm not gonna crack"
Nirvana,Rock,Alternative Rock,Polly,"[Verse 1]Polly wants a crackerI think I should get off her firstI think she wants some waterTo put out the blow torch[Chorus]Isn't me, have a seedLet me clip, dirty wingsLet me take a ride, cut yourselfWant some help, please myselfGot some rope, have been toldPromise you, have been trueLet me take a ride, cut yourselfWant some help, please myself[Verse 2]Polly wants a crackerMaybe she would like some foodShe asked me to untie herA chase would be nice for a few[Chorus]Isn't me, have a seedLet me clip, dirty wingsLet me take a ride, cut yourselfWant some help, please myselfGot some rope, have been toldPromise you, have been trueLet me take a ride, cut yourselfWant some help, please myself[Verse 3]Polly saidPolly says her back hurtsShe's just as bored as meShe caught me off my guardAmazes me, the will of instinct[Chorus]Isn't me, have a seedLet me clip, dirty wingsLet me take a ride, cut yourselfWant some help, please myselfGot some rope, have been toldPromise you, have been trueLet me take a ride, cut yourselfWant some help, please myself"
Nirvana,Rock,Alternative Rock,Drain You,"[Verse 1]One baby to another says: ""I'm lucky to have met you""I don't care what you think unless it is about meIt is now my duty to completely drain youI travel through a tube and end up in your infection[Chorus]Chew your meat for youPass it back and forthIn a passionate kissFrom my mouth to yours[Post-Chorus]I like you[Verse 2]With eyes so dilated, I've become your pupilYou taught me everything without a poison appleThe water is so yellow, I'm a healthy studentIndebted and so grateful, vacuum out the fluids[Chorus]Chew your meat for youPass it back and forthIn a passionate kissFrom my mouth to yours[Post-Chorus]I like you[Bridge]You, you, youYou, you, you[Verse 1]One baby to another says: ""I'm lucky to have met you""I don't care what you think unless it is about meIt is now my duty to completely drain youI travel through a tube and end up in your infection[Chorus]Chew your meat for youPass it back and forthIn a passionate kissFrom my mouth to yoursSloppy lips to lipsYou're my vitamins[Outro]I like you"
Nirvana,Rock,Alternative Rock,Something in the Way,"[Verse]Underneath the bridge, tarp has sprung a leakAnd the animals I've trapped have all become my petsAnd I'm livin' off of grass and the drippings from the ceilin'It's okay to eat fish 'cause they don't have any feelings[Chorus]Something in the way, mmmSomething in the way, yeah, mmmSomething in the way, mmmSomething in the way, yeah, mmmSomething in the way, mmmSomething in the way, yeah, mmm[Verse]Underneath the bridge, tarp has sprung a leakAnd the animals I've trapped have all become my petsAnd I'm livin' off of grass and the drippings from the ceilin'It's okay to eat fish 'cause they don't have any feelings[Chorus]Something in the way, mmmSomething in the way, yeah, mmmSomething in the way, mmmSomething in the way, yeah, mmmSomething in the way, mmmSomething in the way, yeah, mmmSomething in the way, mmmSomething in the way, yeah, mmm"
Nirvana,Rock,Alternative Rock,Rape Me,"[Verse 1]Rape meRape me, my friendRape meRape me again[Chorus]I'm not the only one, ah-ahI'm not the only one, ah-ahI'm not the only one, ah-ahI'm not the only one[Verse 2]Hate meDo it and do it againWaste meRape me, my friend[Chorus]I'm not the only one, ah-ahI'm not the only one, ah-ahI'm not the only one, ah-ahI'm not the only one[Bridge]My favorite inside sourceI'll kiss your open soresI appreciate your concernYou're gonna stink and burn[Verse 1]Rape meRape me, my friendRape meRape me again[Chorus]I'm not the only one, ah-ahI'm not the only one, ah-ahI'm not the only one, ah-ahI'm not the only one[Outro]Rape me! (Rape me!)Rape me! (Rape me!)Rape me! (Rape me!)Rape me! (Rape me!)Rape me! (Rape me!)Rape me! (Rape me!)Rape me!"
Nirvana,Rock,Alternative Rock,In Bloom,"[Verse 1]Sell the kids for foodWeather changes moodsSpring is here againReproductive glands[Chorus]He's the one who likes all our pretty songs, and heLikes to sing along and he likes to shoot his gun, but heKnows not what it meansKnows not what it means, and I sayHe's the one who likes all our pretty songs, and heLikes to sing along and he likes to shoot his gun, but heKnows not what it meansKnows not what it means, and I say, ""Yeah""[Verse 2]We can have some moreNature is a whoreBruises on the fruitTender age in bloom[Chorus]He's the one who likes all our pretty songs, and heLikes to sing along and he likes to shoot his gun, but heKnows not what it meansKnows not what it means, and I sayHe's the one who likes all our pretty songs, and heLikes to sing along and he likes to shoot his gun, but heKnows not what it meansKnows not what it means, and I say, ""Yeah""[Guitar Solo][Chorus]He's the one who likes all our pretty songs, and heLikes to sing along and he likes to shoot his gun, but heKnows not what it meansKnows not what it means, and I sayHe's the one who likes all our pretty songs, and heLikes to sing along and he likes to shoot his gun, but heKnows not what it meansKnows not what it meansKnows not what it meansKnows not what it means, and I say, ""Yeah"""
Nirvana,Rock,Alternative Rock,The Man Who Sold the World,"[Verse 1]We passed upon the stairsWe spoke of was and whenAlthough I wasn't thereHe said I was his friendWhich came as a surpriseI spoke into his eyesI thought you died aloneA long, long time ago[Chorus]Oh no, not meWe never lost controlYou're face to faceWith the man who sold the world[Verse 2]I laughed and shook his handAnd made my way back homeI searched for form and landFor years and years, I roamedI gazed a gazeless stareWe walked a million hillsI must have died aloneA long, long time ago[Chorus]Who knows? Not meI never lost controlYou're face to faceWith the man who sold the worldWho knows? Not meWe never lost controlYou're face to faceWith the man who sold the world[Guitar Solo][Spoken]Thanks, that was a David Bowie songWhat's next?[?]I didn't screw it up, did I?NoOkay, but here's another one I could screw upWhat is it?Am I gonna do this... by myself?Yeah, you should do it by yourselfDo it by yourselfOkay, well, I think I'll try in a different key, I'll try in a normal keyYeahIf it sounds bad... these people are just gonna have to wait"
Pearl Jam,Rock,Alternative Rock,Alive,"[Verse 1]""Son,"" she said, ""have I got a little story for youWhat you thought was your daddy was nothing but a…While you were sitting home alone at age thirteenYour real daddy was dyin'Sorry you didn't see him, but I'm glad we talked""[Chorus]Oh, I, oh, I'm still aliveHey, I, oh, I'm still aliveHey, I, oh, I'm still aliveHey, oh, oh-oh[Verse 2]While she walks slowly across a young man's roomShe said, ""I'm ready for you""Why, I can't remember anything to this very day'Cept the look, the lookOh, you know where, now I can't see, I just stare[Chorus]I, I'm still aliveHey, I, oh, I'm still aliveHey, I, hey, I'm still aliveHey, I, oh, I'm still alive, yeah[Break]Ooh, yeahYeah, yeah, yeah, ohOoh[Bridge]""Is something wrong?"" she said, well of course there is""You're still alive,"" she said, oh, and do I deserve to be?Is that the question?And if so, if so who answers? Who answers?[Chorus]I, oh, I'm still aliveHey, I, hey, I'm still aliveHey, I, hey, I'm still aliveYeah, I, ooh, I'm still alive!Yeah yeah yeah yeah yeah yeah yeah![Guitar Solo]Ooh yeah, ooh oohOoh yeah, yeah yeah yeah"
Pearl Jam,Rock,Alternative Rock,Black,"[Intro]Hey-hey-heyYeah-ah[Verse 1]Sheets of empty canvas, untouched sheets of clayWere laid spread out before me, as her body once didAll five horizons revolved around her soul, as the Earth to the SunNow the air I tasted and breathed has taken a turn[Pre-Chorus]Ooh, and all I taught her was everythingMmm-hmm, I know she gave me all that she wore[Chorus 1]And now my bitter hands chafe beneath the cloudsOf what was everythingAll the pictures had all been washed in blackTattooed everything[Verse 2]I take a walk outside, I'm surrounded by some kids at playI can feel their laughter, so why do I sear?[Pre-Chorus]Mmm-hmm, and twisted thoughts that spin 'round my headI'm spinnin', oh-oh, I'm spinnin'How quick the Sun can drop away[Chorus 2]And now my bitter hands cradle broken glassOf what was everythingAll the pictures have all been washed in blackTattooed everything[Post-Chorus]All the love gone bad turned my world to blackTattooed all I see, all that I amAll I'll be, yeah-yeahOh-oh, oh-oh, ooh[Bridge]I know someday you'll have a beautiful life, I know you'll be a starIn somebody else's sky, but why, whyWhy can't it be, oh, can't it be mine?(Doo-doo-doo-doo, doo-doo-doo)Ooh, ah, yeahAh, ooh-ooh[Outro](Doo-doo-doo-doo, doo-doo-doo)Doo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-doo (oh, oh-yeah)Doo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-doo (ah-ah)Doo-doo-doo-doo, doo-doo-doo (ah-ah)Doo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-doo (ah, yeah)Doo-doo-doo-doo, doo-doo-doo (ah-ah, yeah)Doo-doo-doo-doo, doo-doo-doo (yeah, ah)Doo-doo-doo-doo, doo-doo-doo (yeah-yeah-yeah)Doo-doo-doo-doo, doo-doo-dooDoo-doo-doo-doo, doo-doo-doo (ooh-ooh)Ooh-ooh, ooh-oohDoo-doo-doo-doo, doo-doo-dooOoh-ooh, ooh-oohOoh-ooh"
Pearl Jam,Rock,Alternative Rock,Jeremy,"[Bass Intro][Verse 1]At home, drawin' pictures of mountain topsWith him on top, lemon yellow sunArms raised in a ""V""And the dead lay in pools of maroon below[Pre-Chorus]Daddy didn't give attentionOh, to the fact that Mommy didn't careKing Jeremy the wickedOh, ruled his world[Chorus]Jeremy spoke in class todayJeremy spoke in class today[Verse 2]Clearly I remember picking on the boySeemed a harmless little fuckOoh, but we unleashed a lionGnashed his teeth and bit the recess lady's breast, how could I forget?And he hit me with a surprise leftMy jaw left hurtin', ooh, dropped wide openJust like the day, oh, like the day I heard[Pre-Chorus]Daddy didn't give affection, noAnd the boy was something that Mommy wouldn't wearKing Jeremy the wickedOh, ruled his world[Chorus]Jeremy spoke in class todayJeremy spoke in class todayJeremy spoke in class today[Bridge]Try to forget this (Try to forget this)Try to erase this (Try to erase this)From the blackboard[Chorus]Jeremy spoke in class todayJeremy spoke in class todayJeremy spoke in, spoke in, Jeremy spoke in, spoke inJeremy spoke in class today[Outro](Spoke in, spoke in)(Spoke in, spoke in, spoke in)(Spoke in, spoke in)Ooh-oh, oh, oh, oh-oh-oh(Spoke in, spoke in)Ooh-oh, oh, oh, oh-oh-oh, oh-oh-oh, oh-oh-oh-ohOoh-oh, oh, ay ay ay ay ay ay ay yeah! (Spoke in)Ah, ah, ah, ahAh, ah, ah, ah, yeah, yeahAh, ah, ah, ahAh, ah, ah, ahAh, ah, ah, ahAh, ah, ah, ah"
Pearl Jam,Rock,Alternative Rock,Even Flow,"[Verse 1]Freezin'Rests his head on a pillow made of concrete, againOh, feelin'Maybe he'll see a little better set of days, ooh, yeahOh, hand outFaces that he sees time again ain't that familiar, ooh, yeahOh, dark grinHe can't help, when he's happy he looks insane, hm, yeah[Chorus]Even flow, thoughts arrive like butterfliesOh, he don't know, so he chases them away (ooh)Oh, someday yet, he'll begin his life againLife again, life again[Verse 2]Kneelin'Lookin' through the paper, though he doesn't know to read, ooh, yeahOh, prayin'Now to something that has never showed him anythingOh, feelin'Understands the weather of the winter's on its wayOh, ceilingsFew and far between all the legal halls of shame, hey[Chorus]Even flow, thoughts arrive like butterfliesOh, he don't know, so he chases them awayOh, someday yet, he'll begin his life againAh, whisperin' hands gently lead him awayHim away, him away[Break]Yeah!Woo, ah, yeahFuck it up[Guitar Solo][Interlude]Hey man, you got a dollar?Come on, just some spare change, man, I know you gotWell, God bless you, man, God bless you[Chorus]Even flow, thoughts arrive like butterfliesOh, he don't know, so he chases them awayOh, someday yet, he'll begin his life again, yeahOh, whisperin' hands gently lead him awayHim away, him away[Outro]Yeah!Woo, ah, yeahYeah, yeah, Mama Mommy!"
Pearl Jam,Rock,Alternative Rock,Yellow Ledbetter,"[Verse]Unsealed on a porch a letter satThen you said I wanna leave it againOnce I saw her on a beach of weathered sandAnd on the sand I wanna leave it again, yeahOn a weekend, wanna wish it all away, yeahAnd they called and I said that I want what I saidAnd then I call out againAnd the reason oughta leave her calm, I knowI said, I don't know whether I'm the boxer or the bag[Chorus]Oh yeah, can you see them out on the porch?Yeah, but they don't waveI see them 'round the front way, yeahAnd I know and I know, I don't wanna stay[Post-Chorus]Make me cry[Guitar Solo][Bridge]I seeI don't know, why, there's something elseI wanna drum it all away, oh, I said II don't, I don't know whether there's the boxer or the bag[Chorus]Oh yeah, can you see them out on the porch?Yeah, but they don't waveI see them 'round the front way, yeahAnd I know and I know, I don't wanna stay, oh no[Post-Chorus]I don't wanna stayI don't wanna stayI don't wanna stay, I don't, noYeah[Outro]Oh, oh-oh-oh-ohOh, oh-oh-oh-oh[Instrumental Outro]"
Pearl Jam,Rock,Alternative Rock,Better Man,"[Instrumental Intro][Verse 1]Waitin', watchin' the clock, it's four o'clock, it's got to stopTell him, take no more, she practices her speechAs he opens the door, she rolls overPretends to sleep as he looks her over[Chorus]She lies and says she's in love with himCan't find a better manShe dreams in color, she dreams in redCan't find a better manCan't find a better man, can't find a better manOh-ooh-ooh[Verse 2]Talkin' to herself, ""There's no one else who needs to know,"" she tells herself, oh-oh-ohMemories back when she was bold and strongAnd waiting for the world to come alongSwears she knew him, now she swears he's gone[Chorus]She lies and says she's in love with himCan't find a better manShe dreams in color, she dreams in redCan't find a better manShe lies and says she still loves himCan't find a better manShe dreams in color, she dreams in redCan't find a better manCan't find a better man, can't find a better man, yeah[Bridge]She loved him, yeahShe don't want to leave this wayShe feeds him, yeahThat's why she'll be back again[Outro]Can't find a better man (Can't find a better man)Can't find a better man (Can't find a better man)Can't find a better man (Can't find a better man)Can't find a betterManOh, ohHey, ah-ah, ah-ahAh-ah, ah-ahAh-ah, hey-yeah"
Pearl Jam,Rock,Alternative Rock,Daughter,"[Intro](You guys ready?)[Verse]Alone, listlessBreakfast table in an otherwise empty roomYoung girl, violenceCenter of her own attention, theMother reads aloud, child tries to understand itTries to make her proudThe shades go down, it's in her headPainted room, can't deny there's something wrong[Chorus]Don't call me daughter, not fit toThe picture kept will remind meDon't call me daughter, not fit toThe picture kept will remind meDon't call me[Bridge]She holds the hand that holds her downShe will rise above!Ooh-ooh-ooh, oh[Guitar Solo][Chorus]Don't call me daughter, not fit toThe picture kept will remind meDon't call me daughter, not fit to beThe picture kept will remind meDon't call me daughter, not fit toThe picture kept will remind meDon't call me daughter, not fit to beThe picture kept will remind meDon't call me[Outro]The shades go downThe shades go downThe shades go, go(Go)"
Pearl Jam,Rock,Alternative Rock,Release,"[Intro](Ah)Oh, ohOh[Verse 1]I see the world, feel the chillWhich way to go, windowsillI see the words on a rockin' horse of timeI see the birds in the rain, oh[Hook]Oh, ohOh, oh[Verse 2]Oh, dear Dad, can you see me now?I am myself, like you somehowI'll ride the wave where it takes meI'll hold the pain, release me[Hook]Oh, oh IOh, oh[Verse 3]Oh, dear Dad, can you see me now?I am myself, like you somehowI'll wait up in the dark for you to speak to meI'll open up, release me, release meRelease me, ah, release me[Hook]Oh, oh IOh, woah-oh-ohAh ooh, ooh"
Pearl Jam,Rock,Alternative Rock,Elderly Woman Behind the Counter in a Small Town,"[Verse 1]I seem to recognize your faceHaunting familiar, yet I can't seem to place itCannot find the candle of thought to light your nameLifetimes are catchin' up with me[Pre-Chorus 1]All these changes takin' place, I wish I'd seen the placeBut no one's ever taken me[Chorus]Hearts and thoughts, they fade, fade awayHearts and thoughts, they fade, fade away[Verse 2]I swear I recognize your breathMemories, like fingerprints, are slowly raisin'Me, you wouldn't recall, for I'm not my formerIt's hard when you're stuck upon the shelf[Pre-Chorus 2]I changed by not changin' at all, small town predicts my fatePerhaps that's what no one wants to see[Bridge]I just wanna scream, ""Hello!My god, it's been so long, never dreamed you'd returnBut now here you are, and here I am""Hearts and thoughts, they fade away[Chorus]Hearts and thoughts, they fade, fade awayHearts and thoughts, they fade, fade awayHearts and thoughts, they fade awayHearts and thoughts, they fade, fade awayHearts and thoughts, they fade, fade awayHearts and thoughts, they fade, fade awayHearts and thoughts, they fade…"
