Band,Genre,Subgenre,Song Title,Lyrics
Green Day,Rock,Punk Rock,Brain Stew,"[Verse 1]I'm havin' trouble tryin' to sleep I'm countin' sheep, but runnin' out As time ticks by, still I try No rest for cross-tops in my mind On my own, here we go[Verse 2]My eyes feel like they're gonna bleed Dried up and bulgin' out my skull My mouth is dry, my face is numb Fucked up and spun out in my room On my own, here we go[Verse 3]My mind is set on overdrive The clock is laughin' in my face A crooked spine, my senses dulled Past the point of delirium On my own, here we go[Verse 4]My eyes feel like they're gonna bleed Dried up and bulgin' out my skull My mouth is dry, my face is numb Fucked up and spun out in my room On my own, here we go[Instrumental Outro]"
Green Day,Rock,Punk Rock,When I Come Around,"[Verse 1]Well, I heard you crying loud All the way across town You've been searching for that someone and it's me out on the prowl As you sit around feeling sorry for yourself Well, don't get lonely now And dry your whining eyes I'm just roamin' for the moment, sleazin' my backyard, so don't get So uptight, you been thinking about ditching me[Chorus]No time to search the world around'Cause you know where I'll be found When I come around[Verse 2]Oh, I heard it all before So don't knock down my door I'm a loser and a user, so I don't need no accuser To try and slag me down because I know you're right So go do what you like Make sure you do it wise You may find out that your self-doubt means nothing was ever there You can't go forcing something if it's just not right[Chorus]No time to search the world around'Cause you know where I'll be found When I come around Hoo[Guitar Solo][Chorus]No time to search the world around'Cause you know where I'll be found When I come around[Outro]A-when I come around When I come around When I come around"
NOFX,Rock,Punk Rock,The Decline,"[Intro: Eric Melvin]Fuck no!Where are all the stupid people from?And how'd they get to be so dumb?Bred on purple mountain range Feed amber waves of grains To lesser human beings, zero feelings Blame it on Human nature, mans destiny (mans destiny)Blame it on the greediocracy (greediocracy)Fear of God The fear of change The fear of truth Add the Bill of Rights, subtract the wrongs There's no answers Memorize and sing star spangled songs When the questions Aren't ever asked Is anybody learning from the past?We're living in united stagnation Father what have I done?I took that .22A gift to me from you To bed with me each night Kept it clean Polished it well Cherished every cartridge, every shell Down, by the creek, under brush, under dirt There's a carcass of my second kill Down, by the park, under stone, under pine There's a carcass of my brother William Brother where, have you gone to?I swear, I never thought I could I see so many times They told me to shoot straight Don't pull the trigger, squeeze That will insure a kill A kill is what you want A kill is why we breed The Christians love their guns The church and NRAPray for their salvations Prey on the lower faiths The story book's been read And every line believed Curriculum's been set Logic is a threat Reason searched and seized Jerry spent some time in Michigan A twenty year vacation, after all he had a dime A dime is worth a lot more in Detroit A dime in California, a twenty dollar fine Jerry only stayed a couple months It's hard to enjoy yourself while bleeding out the ass Asphyxiation is simple and fast It beats seventeen fun years of being someone's bitch Don't think (Stay)Drink your wine (Home)Watch the fire burn (Be)His problems not mine (Safe)Just be that model citizen I wish I had a schilling(For each senseless killing)For every senseless killing I'd buy a government America's for sale And you can get a good deal on it(A good deal on it)And make a healthy profit Or maybe, tear it apart Start with assumption That a million people are smart Smarter than one Serotonin's gone She gave up, drifted away Sara fled, thought process gone She left her answering machine on The greeting left spoken sincere Messages no one will ever hear Ten thousand messages a day A million more transmissions lay Victims of the laissez faire Ten thousand voices, a hundred guns A hundred decibels turns to one One bullet, one empty head Now with Serotonin gone(Woo-ah)The man who used to speak Performs a cute routine Feel a little patronized Don't feel bad They found a way inside your head And you feel a bit misled It's not that they don't care, yeah The television's put a thought inside your head Like a Barry Manilow, jingle I'd like, to teach the world to sing In perfect harmony A symphonic blank stare, yeah It doesn't make you care (make you care)Not designed to make you care (make you care)They're betting you won't care (you won't...)Place a wager on your greed A wager on your pride Why try to beat them when, a million others tried?We are the whore Intellectually spayed We are the queer Dysfunctionally raised One more pill to kill the pain One more pill to kill the pain One more pill to kill the pain Living through conformity One more prayer to keep me safe One more prayer to keep us warm One more prayer to keep us safe There's gonna be a better place Lost the battle, lost the war Lost the things worth living for Lost the will to win the fight One more pill to kill the pain Na na na na na La na na na na Na na na na na Na na na na na The going get tough, the tough get debt Don't pay attention, pay the rent Next of kins pay for your sins A little faith should keep us safe Save us The human, existence Is failing, resistance Essential, the future Written off, the odds are Astronomically against us Only moron and genius Would fight a losing battle Against the super ego When giving in is so damn comforting And so we go, on with our lives We know the truth, but prefer lies Lies are simple, simple is bliss Why go against tradition when we can Admit defeat, live in decline Be the victim of our own design The status quo, built on suspect Why would anyone stick out their neck?Fellow members Club ""We've Got Ours""I'd like to introduce you to our host He's got his, and I've got mine Meet the decline We are the queer We are the whore Ammunition In the class war We are worker We love our queen We sacrifice We're soylent green We are the queer We are the whore Ammunition In the class war"
NOFX,Rock,Punk Rock,Linoleum,"[Verse 1]Possessions never meant anything to me I'm not crazy Well, that's not true, I've got a bed And a guitar And a dog named Bob who pisses on my floor That's right, I've got a floor So what? So what? So what?I've got pockets full of Kleenex and lint and holes Where everything important to me Just seems to fall right down my leg And onto the floor My closest friend, linoleum[Chorus]Linoleum supports my head Gives me something to believe[Verse 2]That's me on the beachside, combin' the sand Metal meter in my hand Sportin' a pocket full of change That's me in the street with a violin under my chin Playin' with a grin Singin' gibberish[Chorus]That's me on the back of the bus That's me in the cell That's me inside your head That's me inside your head That's me inside your head"
NOFX,Rock,Punk Rock,The Idiots Are Taking Over,"It's not the right time to be sober Now the idiots have taken over Spreading like a social cancer, is there an answer?Mensa membership conceding Tell me why and how are all the stupid people breeding Watson, it's really elementary The industrial revolution Has flipped the bitch on evolution The benevolent and wise are being thwarted, ostracized, what a bummer The world keeps getting dumber Insensitivity is standard and faith is being fancied over reason Darwin's rolling over in his coffin The fittest are surviving much less often Now everything seems to be reversing, and it's worsening Someone flopped a steamer in the gene pool Now angry mob mentality's no longer the exception, it's the rule And I'm starting to feel a lot like Charlton Heston Stranded on a primate planet Apes and orangutans that ran it to the ground With generals and the armies that obeyed them Followers following fables Philosophies that enable them to rule without regard There's no point for democracy when ignorance is celebrated Political scientists get the same one vote as some Arkansas inbred Majority rule, don't work in mental institutions Sometimes the smallest softest voice carries the grand biggest solutions What are we left with?A nation of god-fearing pregnant nationalists Who feel it's their duty to populate the homeland Pass on traditions How to get ahead religions And prosperity via simpleton culture The idiots are taking over The idiots are taking over The idiots are taking over The idiots are taking over The idiots are taking over The idiots are taking over The idiots are taking over The idiots are taking over"
NOFX,Rock,Punk Rock,Don’t Call Me White,"[Chorus]Don't call me white, don't call me white Don't call me white, don't call me white[Verse 1]The connotation's wearing my nerves thin Could it be semantics generating the mess we're in?I understand that language breeds stereotype But what's the explanation for the malice, for the spite?[Chorus]Don't call me white, don't call me white Don't call me white, don't call me white[Verse 2]I wasn't brought here, I was born Circumcised, categorised, allegiance sworn Does this mean I have to take such shit for being fair skinned? No!I ain't a part of no conspiracy, I'm just your average Joe[Chorus]Don't call me white, don't call me white Don't call me white, don't call me white[Verse 3]Represents everything I hate The soap shoved in your mouth to cleanse the mind A vast majority of sheep A buttoned collar, starched and bleached Constricting veins, the blood flow to the brain slows They're so fucking ordinary white, don't call me white[Bridge]Oh, we're better off this way Oh, say what you're gonna say So go ahead and label me an asshole, 'cause I can Accept responsibility for what I've done But not for who I am[Chorus]Don't call me white Don't call me white, don't call me white"
NOFX,Rock,Punk Rock,The Separation of Church and Skate,"Hey Kids!(Hey Dad!)What do you want to do today?(We don't know!)Wanna go to the matinee?(No!)Wanna go to the Amusement Park?(No!)Wanna go to the punk rock show?(Yeah! Let's go to the punk rock show!)Lost in a sea of combat boots Flush the bouncers with wasted youth When did punk rock become so safe?When did the scene become a joke?The kids who used to live for beer and speed Now want their fries and coke Cursing and birds are not allowed In fact let's keep noise levels down Must separate the church and skate!Why don't we put pads on the kids?Helmets, head gear and mouth pieces!Then we could pad the floors and walls Put cameras inside bathroom stalls We make sure only nice bands play Make every show a matinee Teach kids to be all they can be And we could sing my country tis of thee Sweet land of liberty When did punk rock become so safe?I know it wasn't Duane or Fletcher Who put up the barricades Like a stake in the heart Somehow we got driven apart I want conflict! I want dissent!I want the scene to represent Our hatred of authority Our fight against complacency Stop singing songs 'bout girls and love!You killed the owl! You freed the dove!Confrontation and politics Replaced with harmonies and shticks When did punk rock become so tame?These fucking bands all sound the same We want our fights we want our thugs!We want our burns we want our drugs!Where is the violent apathy?!These fucking records are rated G!When did punk rock become so safe?!"
NOFX,Rock,Punk Rock,Franco Un-American,"[Intro]I never thought about the universe, it made me feel small Never thought about the problems of this planet at all Global warming, radioactive sites Imperialistic wrongs and animal rights! No![Verse 1]Why think of all the bad things when life is so good?Why help with an 'am' when there's always a 'could'?Let the whales worry about the poisons in the sea Outside of California, it's foreign policy I don't want changes, I have no reactions Your dilemmas are my distractions[Chorus]That's no way to go, Franco Un-American No way to go, Franco Un-American No way to go, Franco Un-American No way to go, Franco, Franco Un-American[Verse 2]I never looked around, never second-guessed Then I read some Howard Zinn now I'm always depressed And now I can't sleep from years of apathy All because I read a little Noam Chomsky I'm eating vegetation, cause of Fast Food Nation I'm wearing uncomfortable shoes cause of globalization I'm watching Michael Moore expose the awful truth I'm listening to Public Enemy and Reagan Youth I see no world peace cause of zealous armed forces I eat no breath-mints cause they're from de-hoofed horses Now I can't believe what an absolute failure The president's laughing cause we voted for Nader[Chorus]That's no way to go, Franco Un-American No way to go, Franco Un-American No way to go, Franco Un-American Where can we go, Franco Un-American[Bridge]I want to move north and be a Canadian Or hang down low with the nice Australians I don't want to be another ""I-don't-care""-ican What are we gonna do Franco, Franco Un-American"
NOFX,Rock,Punk Rock,The Brews,"[Verse 1]Friday night, we'll be drinking Manischewitz Going out to terrorize Goyim Stomping shagitz, screwing shiksas As long as we're home by Saturday morning[Chorus]'Cause hey, we're the Brews Sporting anti-swastika tattoos Oi-oi, we're the boys Orthodox, Hasidic, OG Ois[Verse 2]Orthopedic Doctor Martens good for Waffle making, kicking through the shin Reputation gained through intimidation Pacifism no longer tradition[Chorus]'Cause hey, we're the Brews Sporting anti-swastika tattoos Oi-oi, we're the Brews The fairfax ghetto boys skinhead Hebrews[Bridge]We got the might, psycho mashuganas We can't lose a fight, as we are the chosen ones Chutzpah driven, we battle, then we feast We celebrate, we'll separate our milkplates from our meat[Chorus]Oi-oi, we're the Brews Sporting anti-swastika tattoos Oi-oi, we're the boys Orthodox, Hasidic, OG Ois[Outro]Come on, ya schmucks, no more playing for [?]Oi-oi, we're the Brews Sporting anti-swastika tattoos Oi-oi, we're the boys Orthodox, Hasidic, OG Ois Oi-oi, we're the Brews Sporting anti-swastika tattoos Oi-oi, we're the boys Orthodox, Hasidic, OG Ois"
NOFX,Rock,Punk Rock,Six Years on Dope,"I was a misanthrope on the end of a rope I spent 20 years 6 years on dope Takin’ a piss while givin’ up hope I lived a lifetime 6 years on dope I was a human trash can (Shortening my lifespan)Live fast die tan (I think that was the plan)Savin’ all my money for a one-way ticket to Afghanistan I was a ezoobeson drunk, (strung out on junk)Live fast die punk (I thought I was sunk)From gin-swilling and fish tank penicillin I was a moron bro with impetigo A pleased as punch Dog Patch Wino Casual sex and herpes complex Now I’m on Interferon and Valtrex I was a child-adult, a walking insult Every shot got more difficult I was a teenage trash bin (a breathing mannequin)A caustic cause (who musta loved sufferin')Do pinhole eyes romanticize heroin?I was a moron bro, a circus sideshow A dying slow Dog Patch Wino"
NOFX,Rock,Punk Rock,Linewleum,"[Verse 1]Intellectual property never meant anything to me So, I’m not crazy for trying to pimp out a classic song At 25 years old it's the humane thing to do Even though you know we know you think it's wrong But after 700 covers and 1800 shows And because it’s the song that Colombians love to hum We voted to pull the plug and euthanize ""Linoleum""[Verse 2]I think I was born into this world just to piss people off So I'm doing what no smart band ever would I’m taking our one well known song and trying to make it not very good[Verse 3]Linoldlium never meant anything to me I never even wrote a chorus Just verses and a bridge It's like bulldozing a bowling alley for a used record store Decomposing your best song is sacrilege But when most Hopeless bands play it wrong And it's in Le Tigre's best song And it was the last song that Tony ever played It's time to put Linoleum out to stud and make sure that it gets laid[Bridge]That's me and I got a new kitchen floor But I still sleep with a close friend The leather trunk next to my bed That's me on the street and I'm walking with my kid When she told me she knows everything I did Because she just finished our book(Dad!)[Verse 4]What the fuck?What the hell?Why did she feel the need to tell me That she knows her dad is more than kinda weird[Outro]She knows that I do drugs She knows that I'm kinky But what keeps me up at night is that her and her friends know that I drink pee(Not that there's anything wrong with that)"
NOFX,Rock,Punk Rock,Bob,"He spent fifteen years getting loaded Fifteen years until his liver exploded Now what's Bob gonna do Now that he can't drink?The doctor said, ""What'cha been thinking about?""Bob said, ""That's the point I wanna think about nothing Now I gotta do something else -""[El Hefe]Oi, oi, oi![Fat Mike]""- to pass the time,""Had someone shave his head He got a new identity Sixty-two holed air-cushioned boots And a girl who rides a scooter To take him out Of town They would get away, riding around As the trucks drive by You can hear the motherfuckers go -[Trumpet solo]A couple of lines, an extra thermos of joe He'll be kicking in heads at the punk rock show Bob's the kind of guy who knows just what Bob's the kind of guy who knows just what to do When the doctor tells him to:""Quit your drinking, now's the time""But will he ever walk the line?To all my friends, ""I feel just great""Will he ever walk the line?Kicking ass and busting heads Red suspenders Once a day he shaves his head But will he ever walk the line?Will he ever walk the line?Will he ever walk the line?Will he ever walk the line?Will he ever walk the line?Bob!"
Joy Division,Rock,Post-Punk,Love Will Tear Us Apart,"[Verse 1]When routine bites hard And ambitions are low And resentment rides high But emotions won't grow And we're changing our ways Taking different roads[Chorus]Then love, love will tear us apart again Love, love will tear us apart again[Verse 2]Why is the bedroom so cold?You've turned away on your side Is my timing that flawed?Our respect runs so dry Yet there's still this appeal That we've kept through our lives[Chorus]But love, love will tear us apart again Love, love will tear us apart again[Instrumental Break][Verse 3]You cry out in your sleep All my failings exposed There's a taste in my mouth As desperation takes hold Is it something so good Just can't function no more?[Chorus]But love, love will tear us apart again Love, love will tear us apart again Then love, love will tear it apart again Love, love will tear it apart again"
Joy Division,Rock,Post-Punk,Disorder,"[Verse 1]I've been waiting for a guide to come and take me by the hand Could these sensations make me feel the pleasures of a normal man?Lose sensation, spare the insults, leave them for another day I've got the spirit, lose the feeling, take the shock away[Verse 2]It's getting faster, moving faster now, it's getting out of hand On the tenth floor, down the back stairs, into no man's land Lights are flashing, cars are crashing, getting frequent now I've got the spirit, lose the feeling, let it out somehow[Verse 3]What means to you, what means to me and we will meet again I'm watching you, I'm watching her, I'll take no pity from your friends Who is right, who can tell and who gives a damn right now?Until the spirit new sensation takes hold, then you know Until the spirit new sensation takes hold, then you know Until the spirit new sensation takes hold, then you know[Outro]I've got the spirit But lose the feeling I've got the spirit But lose the feeling Feeling, feeling, feeling, feeling Feeling, feeling, feeling"
Joy Division,Rock,Post-Punk,New Dawn Fades,"[Verse 1]A change of speed, a change of style A change of scene, with no regrets A chance to watch, admire the distance Still occupied, though you forget Different colours, different shades Over each mistakes were made I took the blame Directionless so plain to see A loaded gun won't set you free So you say[Verse 2]We'll share a drink and step outside An angry voice and one who cried We'll give you everything and more The strain's too much, can't take much more Oh, I've walked on water, run through fire Can't seem to feel it anymore[Outro]It was me, waiting for me Hoping for something more Me, seeing me this time Hoping for something else"
Joy Division,Rock,Post-Punk,Shadowplay,"[Verse 1]To the centre of the city where all roads meet Waiting for you To the depths of the ocean where all hopes sank Searching for you I was moving through the silence without motion Waiting for you In a room with a window in the corner I found truth[Verse 2]In the shadowplay, acting out your own death Knowing no more As the assassins all grouped in four lines Dancing on the floor And with cold steel, odour on their bodies Made a move to connect But I could only stare in disbelief As the crowds all left[Outro]I did everything, everything I wanted to I let them use you for their own ends To the centre of the city in the night, waiting for you To the centre of the city in the night, waiting for you"
Joy Division,Rock,Post-Punk,She’s Lost Control,"[Verse 1]Confusion in her eyes that says it all She's lost control And she's clinging to the nearest passer by She's lost control And she gave away the secrets of her past And said, ""I've lost control again""And to the voice that told her when and where to act She said, ""I've lost control again""[Verse 2]And she turned around and took me by the hand And said, ""I've lost control again""And how I'll never know just why or understand She said, ""I've lost control again""And she screamed out, kicking on her side, and said""I've lost control again""And seized up on the floor, I thought she'd die She said, ""I've lost control""[Chorus]She's lost control again She's lost control She's lost control again She's lost control[Instrumental Bridge][Verse 3]Well, I had to phone her friend to state my case And say she's lost control again And she showed up all the errors and mistakes And said, ""I've lost control again""But she expressed herself in many different ways Until she lost control again And walked upon the edge of no escape And laughed, ""I've lost control""[Chorus]She's lost control again She's lost control She's lost control again She's lost control"
Joy Division,Rock,Post-Punk,Day of the Lords,"[Verse 1]This is the room, the start of it all No portrait so fine, only sheets on the wall I've seen the nights, filled with bloodsport and pain And the bodies obtained, the bodies obtained[Refrain]Where will it end?Where will it end?Where will it end?Where will it end?[Verse 2]These are your friends from childhood, through youth Who goaded you on, demanded more proof Withdrawal pain is hard, it can do you right in So distorted and thin, distorted and thin[Refrain]Where will it end?Where will it end?Where will it end?Where will it end?[Instrumental][Verse 3]This is the car at the edge of the road There's nothing disturbed, all the windows are closed I guess you were right when we talked in the heat There's no room for the weak, no room for the weak[Refrain]Where will it end?Where will it end?Where will it end?Where will it end?[Verse 4]This is the room, the start of it all Through childhood, through youth, I remember it all Oh, I've seen the nights filled with bloodsport and pain And the bodies obtained, the bodies obtained The bodies obtained[Refrain]Where will it end?Where will it end?Where will it end?Where will it end?"
Joy Division,Rock,Post-Punk,Isolation,"[Verse 1]In fear every day, every evening He calls her aloud from above Carefully watched for a reason Painstaking devotion and love Surrendered to self preservation From others who care for themselves A blindness that touches perfection But hurts just like anything else[Chorus]Isolation Isolation Isolation[Verse 2]Mother I tried please believe me I'm doing the best that I can I'm ashamed of the things I've been put through I'm ashamed of the person I am[Chorus]Isolation Isolation Isolation[Verse 3]But if you could just see the beauty These things I could never describe These pleasures a wayward distraction This is my one lucky prize[Chorus]Isolation Isolation Isolation Isolation Isolation"
Joy Division,Rock,Post-Punk,Atmosphere,"[Chorus]Walk in silence Don't walk away, in silence[Verse 1]See the danger, always danger Endless talking, life rebuilding Don't walk away[Chorus]Walk in silence Don't turn away, in silence[Verse 2]Your confusion, my illusion Worn like a mask of self-hate, confronts and then dies Don't walk away[Verse 3]People like you find it easy Naked to see, walking on air Hunting by the rivers, through the streets, every corner Abandoned too soon, set down with due care[Chorus]Don't walk away, in silence Don't walk away"
Joy Division,Rock,Post-Punk,Insight,"[Verse 1]Guess your dreams always end They don't rise up, just descend But I don't care anymore I've lost the will to want more I'm not afraid not at all I watch them all as they fall But I remember When we were young[Verse 2]Those with habits of waste Their sense of style and good taste Of making sure you were right Hey, don't you know you were right?I'm not afraid anymore I keep my eyes on the door But I remember[Verse 3]Tears of sadness for you More upheaval for you Reflects a moment in time A special moment in time Yeah, we wasted our time We didn't really have time But we remember When we were young[Verse 4]And all God's angels beware And all you judges beware Sons of chance, take good care For all the people not there I'm not afraid anymore I'm not afraid anymore I'm not afraid anymore Oh, I'm not afraid anymore"
Joy Division,Rock,Post-Punk,Candidate,"[Verse 1]Forced by the pressure The territories marked No longer the pleasure Oh, I've since lost the heart Corrupted from memory No longer the power It's creeping up slowly:The last fatal hour Oh, I don't know what made me Or what gave me the right To mess with your values And change wrong to right[Verse 2]Please keep your distance The trail leads to here There's blood on your fingers Brought on by fear I campaigned for nothing I worked hard for this I tried to get to you You treat me like this It's just second nature It's what we've been shown We're living by your rules That's all that we know[Outro]I tried to get to you I tried to get to you I tried to get to you Oh, I tried to get to..."
The Cure,Rock,Post-Punk,Lovesong,[Verse 1]Whenever I'm alone with you You make me feel like I am home again Whenever I'm alone with you You make me feel like I am whole again[Verse 2]Whenever I'm alone with you You make me feel like I am young again Whenever I'm alone with you You make me feel like I am fun again[Chorus]However far away I will always love you However long I stay I will always love you Whatever words I say I will always love you I will always love you[Interlude](Fly me to the moon)[Guitar Solo][Verse 3]Whenever I'm alone with you You make me feel like I am free again Whenever I'm alone with you You make me feel like I am clean again[Chorus]However far away I will always love you However long I stay I will always love you Whatever words I say I will always love you I will always love you
The Cure,Rock,Post-Punk,Just Like Heaven,"[Verse 1]""Show me, show me, show me how you do that trick The one that makes me scream,"" she said""The one that makes me laugh,"" she said Threw her arms around my neck""Show me how you do it, and I promise you I promise that I'll run away with you I'll run away with you""[Verse 2]Spinning on that dizzy edge Kissed her face and kissed her head Dreamed of all the different ways I had to make her glow""Why are you so far away?"" she said""Why won't you ever know that I'm in love with you?That I'm in love with you?""[Pre-Chorus]You, soft and only You, lost and lonely You, strange as angels Dancing in the deepest oceans Twisting in the water[Chorus]You're just like a dream You're just like a dream[Verse 3]Daylight licked me into shape I must have been asleep for days And moving lips to breathe her name I opened up my eyes And found myself alone, alone Alone above a raging sea That stole the only girl I loved And drowned her deep inside of me[Outro]You, soft and only You, lost and lonely You, just like heaven"
The Cure,Rock,Post-Punk,The Cure,"[Verse 1]I'll undress you 'cause you're tired Cover you as you desire When you fall asleep inside my arms May not have the fancy things But I'll give you everything You could ever want, it's in my arms[Pre-Chorus]So baby, tell me ""yes""And I will give you everything So baby, tell me ""yes""And I will be all yours tonight So baby, tell me ""yes""And I will give you everything I will be right by your side[Chorus]If I can't find the cure, I'll I'll fix you with my love No matter what you do, I'll I'll fix you with my love And if you say you're okay I'm gonna heal you anyway Promise I'll always be there Promise I'll be the cure (Be the cure)[Verse 2]Rub your feet, your hands, your legs Let me take care of it, babe Close your eyes, I'll sing your favorite song I wrote you this lullaby Hush now baby, don't you cry Anything you want could not be wrong[Pre-Chorus]So baby, tell me ""yes""And I will give you everything So baby, tell me ""yes""And I will be all yours tonight So baby, tell me ""yes""And I will give you everything I will be right by your side[Chorus]If I can't find the cure, I'll I'll fix you with my love No matter what you do, I'll I'll fix you with my love And if you say you're okay I'm gonna heal you anyway Promise I'll always be there Promise I'll be the cure (Be the cure)[Bridge]I'll fix you with my love(I'll fix you with my love-lo-love)I'll fix you with my love(I'll fix you with my love-lo-love)[Chorus]If I can't find the cure, I'll I'll fix you with my love No matter what you do, I'll I'll fix you with my love And if you say you're okay I'm gonna heal you anyway Promise I'll always be there Promise I'll be the cure (Be the cure)Promise I'll be the cure (Be the cure)[Outro]I'll fix you with my love"
The Cure,Rock,Post-Punk,Friday I’m in Love,"[Verse 1]I don't care if Monday's blue Tuesday's grey and Wednesday too Thursday, I don't care about you It's Friday, I'm in love Monday, you can fall apart Tuesday, Wednesday, break my heart Oh, Thursday doesn't even start It's Friday, I'm in love[Chorus]Saturday, wait And Sunday always comes too late But Friday, never hesitate[Verse 2]I don't care if Monday's black Tuesday, Wednesday, heart attack Thursday, never looking back It's Friday, I'm in love[Instrumental][Verse 3]Monday, you can hold your head Tuesday, Wednesday, stay in bed Or Thursday, watch the walls instead It's Friday, I'm in love[Chorus]Saturday, wait And Sunday always comes too late But Friday, never hesitate[Bridge]Dressed up to the eyes, it's a wonderful surprise To see your shoes and your spirits rise Throw out your frown and just smile at the sound As sleek as a sheik, spinning round and round Always take a big bite, it's such a gorgeous sight To see you eat in the middle of the night You can never get enough, enough of this stuff It's Friday, I'm in love[Verse 1]I don't care if Monday's blue Tuesday's grey and Wednesday too Thursday, I don't care about you It's Friday, I'm in love Monday, you can fall apart Tuesday, Wednesday, break my heart Thursday doesn't even start It's Friday, I'm in love, woah[Outro]Oh, do-do, do-do, do-do, do Do-do, do-do, do-do, do Oh, oh, oh-oh, oh-oh-oh, oh, oh, yeah"
The Cure,Rock,Post-Punk,Boys Don’t Cry,"[Verse 1]I would say I'm sorry If I thought that it would change your mind But I know that this time I have said too much, been too unkind[Chorus]I tried to laugh about it Cover it all up with lies I tried to laugh about it Hiding the tears in my eyes'Cause boys don't cry Boys don't cry[Verse 2]I would break down at your feet And beg forgiveness, plead with you But I know that it's too late And now there's nothing I can do[Chorus]So I try to laugh about it Cover it all up with lies I try to laugh about it Hiding the tears in my eyes'Cause boys don't cry Boys don't cry[Verse 3]I would tell you that I loved you If I thought that you would stay But I know that it's no use And you've already gone away[Bridge]Misjudged your limits Pushed you too far Took you for granted I thought that you needed me more, more, more[Chorus]Now I would do 'most anything To get you back by my side But I just keep on laughing Hiding the tears in my eyes'Cause boys don't cry Boys don't cry[Outro]Boys don't cry"
The Cure,Rock,Post-Punk,Pictures of You,"[Instrumental Intro][Verse 1]I've been looking so long at these pictures of you That I almost believe that they're real I've been living so long with my pictures of you That I almost believe that the pictures are all I can feel[Verse 2]Remembering you standing quiet in the rain As I ran to your heart to be near And we kissed as the sky fell in, holding you close How I always held close in your fear[Verse 3]Remembering you running soft through the night You were bigger and brighter and wider than snow And screamed at the make-believe, screamed at the sky And you finally found all your courage to let it all go[Verse 4]Remembering you fallen into my arms Crying for the death of your heart You were stone white, so delicate, lost in the cold You were always so lost in the dark[Verse 5]Remembering you, how you used to be Slow drowned, you were angels, so much more than everything Hold for the last time then slip away quietly Open my eyes, but I never see anything[Bridge]If only I'd thought of the right words I could have held on to your heart If only I'd thought of the right words I wouldn't be breaking apart All my pictures of you[Verse 6]Looking so long at these pictures of you But I never hold on to your heart Looking so long for the words to be true And always just breaking apart My pictures of you[Outro]There was nothing in the world That I ever wanted more Than to feel you deep in my heart There was nothing in the world That I ever wanted more Than to never feel the breaking apart All my pictures of you"
